sludinajuma_saite,bilde,marka,gads,tilpums,nobraukums,cena 
/msg/lv/transport/cars/mercedes/sprinter/bjbfxp.html,https://i.ss.lv/gallery/7/1323/330560/66111903.th2.jpg,"['Mercedes', <br/>, 'Sprinter']",['2013'],['2.2D'],['485 tūkst.'],"['6,800  €']"
/msg/lv/transport/cars/ford/mondeo/bjdbo.html,https://i.ss.lv/gallery/7/1297/324096/64819044.th2.jpg,"['Ford', <br/>, 'Mondeo']",['2018'],['2.0D'],['-'],"['11,490  €']"
/msg/lv/transport/cars/volkswagen/golf-7/cdnmkk.html,https://i.ss.lv/gallery/7/1317/329210/65841982.th2.jpg,"['Volkswagen', <br/>, 'Golf 7']",['2018'],['1.4'],['-'],"['10,490  €']"
/msg/lv/transport/cars/volkswagen/golf-7/cdngom.html,https://i.ss.lv/gallery/7/1317/329211/65842009.th2.jpg,"['Volkswagen', <br/>, 'Golf 7']",['2018'],['1.4'],['-'],"['10,490  €']"
/msg/lv/transport/cars/chrysler/pacifica/hedij.html,https://i.ss.lv/gallery/7/1298/324270/64853885.th2.jpg,"['Chrysler', <br/>, 'Pacifica']",['2017'],['3.6H'],['-'],"['28,890  €']"
/msg/lv/transport/cars/audi/a4/bjmeip.html,https://i.ss.lv/gallery/7/1310/327383/65476589.th2.jpg,"['Audi', <br/>, 'A4']",['2002'],['2.4'],['-'],"['2,490  €']"
/msg/lv/transport/cars/nissan/qashqai/cdjhop.html,https://i.ss.lv/gallery/7/1241/310007/62001372.th2.jpg,"['Nissan', <br/>, 'Qashqai']",['2007'],['2.0'],['-'],"['6,190  €']"
/msg/lv/transport/cars/toyota/rav-4/ccking.html,https://i.ss.lv/gallery/7/1303/325546/65109073.th2.jpg,"['Toyota', <br/>, 'RAV 4']",['2012'],['2.2D'],['229 tūkst.'],"['8,790  €']"
/msg/lv/transport/cars/audi/q3/cdjpxh.html,https://i.ss.lv/gallery/7/1316/328890/65777924.th2.jpg,"['Audi', <br/>, 'Q3']",['2012'],['2.0D'],['-'],"['12,990  €']"
/msg/lv/transport/cars/ford/galaxy/dieok.html,https://i.ss.lv/gallery/7/1316/328777/65755204.th2.jpg,"['Ford', <br/>, 'Galaxy']",['2015'],['2.0D'],['-'],"['9,300  €']"
/msg/lv/transport/cars/volkswagen/new-beetle/ljglc.html,https://i.ss.lv/gallery/7/1316/328774/65754667.th2.jpg,"['Volkswagen', <br/>, 'Beetle']",['2014'],['1.2'],['-'],"['8,790  €']"
/msg/lv/transport/cars/volkswagen/lt/ejklx.html,https://i.ss.lv/gallery/7/1291/322582/64516370.th2.jpg,"['Volkswagen', <br/>, 'LT']",['2005'],['2.5D'],['363 tūkst.'],"['3,300  €']"
/msg/lv/transport/cars/ford/focusc-max/cckxmo.html,https://i.ss.lv/gallery/7/1221/305228/61045481.th2.jpg,"['Ford', <br/>, 'C-Max']",['2011'],['1.6D'],['-'],"['4,190  €']"
/msg/lv/transport/cars/hyundai/kona/ceiikp.html,https://i.ss.lv/gallery/7/1253/313158/62631584.th2.jpg,"['Hyundai', <br/>, 'Kona']",['2020'],"[<span style=""color:#06c;"">E</span>]",['-'],"['22,290  €']"
/msg/lv/transport/cars/honda/accord/ckblb.html,https://i.ss.lv/gallery/7/1320/329788/65957466.th2.jpg,"['Honda', <br/>, 'Accord']",['2011'],['2.2D'],['-'],"['6,290  €']"
/msg/lv/transport/cars/honda/accord/alcgb.html,https://i.ss.lv/gallery/7/1234/308443/61688472.th2.jpg,"['Honda', <br/>, 'Accord']",['2009'],['2.2D'],['-'],"['5,890  €']"
/msg/lv/transport/cars/volvo/s60/bcigml.html,https://i.ss.lv/gallery/7/1280/319787/63957385.th2.jpg,"['Volvo', <br/>, 'S60']",['2011'],['2.0D'],['-'],"['7,490  €']"
/msg/lv/transport/cars/bmw/325/emdec.html,https://i.ss.lv/gallery/7/1296/323847/64769223.th2.jpg,"['Bmw', <br/>, '325']",['2008'],['3.0D'],['-'],"['6,490  €']"
/msg/lv/transport/cars/volvo/v40/clddf.html,https://i.ss.lv/gallery/7/1262/315258/63051566.th2.jpg,"['Volvo', <br/>, 'V40']",['2013'],['1.6D'],['-'],"['8,990  €']"
/msg/lv/transport/cars/skoda/kodiaq/cbejlb.html,https://i.ss.lv/gallery/7/1323/330568/66113420.th2.jpg,"['Skoda', <br/>, 'Kodiaq']",['2022'],['1.5'],['41 tūkst.'],"['28,500  €']"
/msg/lv/transport/cars/bmw/330/bbpon.html,https://i.ss.lv/gallery/7/1273/318238/63647547.th2.jpg,"['Bmw', <br/>, '330']",['2005'],['3.0D'],['-'],"['6,800  €']"
/msg/lv/transport/cars/bmw/330/cfioxd.html,https://i.ss.lv/gallery/7/1289/322177/64435321.th2.jpg,"['Bmw', <br/>, '330']",['2007'],['3.0D'],['-'],"['5,190  €']"
/msg/lv/transport/cars/bmw/320/edlio.html,https://i.ss.lv/gallery/7/1273/318200/63639965.th2.jpg,"['Bmw', <br/>, '320']",['2020'],['2.0D'],['-'],"['24,790  €']"
/msg/lv/transport/cars/bmw/320/cdecho.html,https://i.ss.lv/gallery/7/1316/328793/65758553.th2.jpg,"['Bmw', <br/>, '320']",['2005'],['2.0D'],['-'],"['4,490  €']"
/msg/lv/transport/cars/toyota/yaris/cckkdp.html,https://i.ss.lv/gallery/7/1223/305532/61106328.th2.jpg,"['Toyota', <br/>, 'Yaris']",['2015'],['1.4D'],['-'],"['5,790  €']"
/msg/lv/transport/cars/volkswagen/touareg/bbxdf.html,https://i.ss.lv/gallery/7/1286/321434/64286792.th2.jpg,"['Volkswagen', <br/>, 'Touareg']",['2015'],['3.0D'],['-'],"['19,990  €']"
/msg/lv/transport/cars/bmw/316/bdmfo.html,https://i.ss.lv/gallery/7/1248/311906/62381196.th2.jpg,"['Bmw', <br/>, '316']",['2006'],['1.6'],['-'],"['4,990  €']"
/msg/lv/transport/cars/audi/a3/bbbxhj.html,https://i.ss.lv/gallery/6/1104/275968/55193440.th2.jpg,"['Audi', <br/>, 'A3']",['2005'],['2.0D'],['-'],"['3,990  €']"
/msg/lv/transport/cars/toyota/auris/cdxkme.html,https://i.ss.lv/gallery/7/1232/307858/61571523.th2.jpg,"['Toyota', <br/>, 'Auris']",['2007'],['1.4D'],['-'],"['3,590  €']"
/msg/lv/transport/cars/volkswagen/passat-cc/bgdkbn.html,https://i.ss.lv/gallery/7/1226/306308/61261529.th2.jpg,"['Volkswagen', <br/>, 'Passat CC']",['2008'],['2.0'],['-'],"['5,990  €']"
/msg/lv/transport/cars/skoda/octavia/bpfdpf.html,https://i.ss.lv/gallery/7/1251/312616/62523042.th2.jpg,"['Skoda', <br/>, 'Octavia']",['2006'],['2.0D'],['-'],"['3,490  €']"
/msg/lv/transport/cars/opel/insignia/bphlgx.html,https://i.ss.lv/gallery/7/1241/310006/62001166.th2.jpg,"['Opel', <br/>, 'Insignia']",['2009'],['2.0D'],['-'],"['4,690  €']"
/msg/lv/transport/cars/audi/a6/bfchpo.html,https://i.ss.lv/gallery/7/1223/305600/61119870.th2.jpg,[<b>Audi<br/>A6</b>],[<b>1996</b>],[<b>1.9D</b>],"[<b>578</b>, ' tūkst.']","[<b>1,150</b>, '  €']"
/msg/lv/transport/cars/bmw/x1/cdgokd.html,https://i.ss.lv/gallery/7/1264/315761/63152052.th2.jpg,"['Bmw', <br/>, 'X1']",['2011'],['2.0D'],['-'],"['10,290  €']"
/msg/lv/transport/cars/volkswagen/passat-b8/boonix.html,https://i.ss.lv/gallery/7/1317/329211/65842026.th2.jpg,"['Volkswagen', <br/>, 'Passat (B8)']",['2016'],['1.4'],['-'],"['11,190  €']"
/msg/lv/transport/cars/volkswagen/passat-b8/cejpmx.html,https://i.ss.lv/gallery/7/1254/313469/62693768.th2.jpg,"['Volkswagen', <br/>, 'Passat (B8)']",['2016'],['2.0D'],['-'],"['13,790  €']"
/msg/lv/transport/cars/volkswagen/passat-b8/cceclm.html,https://i.ss.lv/gallery/7/1292/322774/64554676.th2.jpg,"['Volkswagen', <br/>, 'Passat (B8)']",['2015'],['2.0D'],['-'],"['12,990  €']"
/msg/lv/transport/cars/mitsubishi/outlander/mjbbe.html,https://i.ss.lv/gallery/7/1293/323199/64639699.th2.jpg,"['Mitsubishi', <br/>, 'Outlander']",['2008'],['2.0D'],['-'],"['4,790  €']"
/msg/lv/transport/cars/mercedes/clk220/jkebj.html,https://i.ss.lv/gallery/7/1301/325167/65033229.th2.jpg,"['Mercedes', <br/>, 'CLK220']",['2010'],['2.2D'],['-'],"['12,690  €']"
/msg/lv/transport/cars/volvo/xc60/cblehk.html,https://i.ss.lv/gallery/7/1270/317294/63458789.th2.jpg,"['Volvo', <br/>, 'XC 60']",['2016'],['2.0D'],['-'],"['17,970  €']"
/msg/lv/transport/cars/opel/meriva/gckeo.html,https://i.ss.lv/gallery/7/1279/319518/63903424.th2.jpg,"['Opel', <br/>, 'Meriva']",['2004'],['1.6'],['-'],"['1,790  €']"
/msg/lv/transport/cars/bmw/120/ccndlg.html,https://i.ss.lv/gallery/7/1227/306650/61329959.th2.jpg,"['Bmw', <br/>, '120']",['2013'],['2.0D'],['-'],"['9,490  €']"
/msg/lv/transport/cars/volkswagen/tiguan/cbnxdm.html,https://i.ss.lv/gallery/7/1294/323477/64695226.th2.jpg,"['Volkswagen', <br/>, 'Tiguan']",['2013'],['2.0D'],['-'],"['13,290  €']"
/msg/lv/transport/cars/bmw/530/bicldk.html,https://i.ss.lv/gallery/7/1323/330599/66119797.th2.jpg,"['Bmw', <br/>, '530']",['2013'],['3.0D'],['301 tūkst.'],"['14,990  €']"
/msg/lv/transport/cars/volkswagen/golf-7/ceicde.html,https://i.ss.lv/gallery/7/1253/313063/62612457.th2.jpg,"['Volkswagen', <br/>, 'Golf 7']",['2014'],['1.6D'],['-'],"['7,790  €']"
/msg/lv/transport/cars/volkswagen/golf-7/ccnjln.html,https://i.ss.lv/gallery/7/1313/328061/65612063.th2.jpg,"['Volkswagen', <br/>, 'Golf 7']",['2014'],['1.6D'],['-'],"['7,790  €']"
/msg/lv/transport/cars/mercedes/c220/bhjxe.html,https://i.ss.lv/gallery/7/1246/311264/62252697.th2.jpg,"['Mercedes', <br/>, 'C220']",['2008'],['2.2D'],['-'],"['6,890  €']"
/msg/lv/transport/cars/dacia/sandero/ccejin.html,https://i.ss.lv/gallery/7/1205/301005/60200815.th2.jpg,"['Dacia', <br/>, 'Sandero']",['2017'],['1.7D'],['-'],"['4,690  €']"
/msg/lv/transport/cars/nissan/juke/ccjimc.html,https://i.ss.lv/gallery/7/1301/325173/65034599.th2.jpg,"['Nissan', <br/>, 'Juke']",['2011'],['1.6'],['282 tūkst.'],"['7,890  €']"
/msg/lv/transport/cars/nissan/juke/bgehhg.html,https://i.ss.lv/gallery/7/1274/318393/63678409.th2.jpg,"['Nissan', <br/>, 'Juke']",['2021'],['1.0'],['-'],"['17,290  €']"
/msg/lv/transport/cars/volkswagen/transporter/enbff.html,https://i.ss.lv/gallery/7/1317/329211/65842049.th2.jpg,"['Volkswagen', <br/>, 'Transporter']",['2006'],['2.5D'],['-'],"['6,990  €']"
/msg/lv/transport/cars/volkswagen/transporter/gpefg.html,https://i.ss.lv/gallery/7/1253/313063/62612555.th2.jpg,"['Volkswagen', <br/>, 'Transporter']",['2010'],['2.0D'],['-'],"['6,790  €']"
/msg/lv/transport/cars/bmw/535/cejgec.html,https://i.ss.lv/gallery/7/1323/330599/66119762.th2.jpg,"['Bmw', <br/>, '535']",['2010'],['3.0D'],['-'],"['11,990  €']"
/msg/lv/transport/cars/bmw/318/ecebl.html,https://i.ss.lv/gallery/7/1293/323010/64601863.th2.jpg,"['Bmw', <br/>, '318']",['2011'],['2.0D'],['-'],"['6,200  €']"
/msg/lv/transport/cars/bmw/525/ckhfx.html,https://i.ss.lv/gallery/7/1221/305228/61045425.th2.jpg,"['Bmw', <br/>, '525']",['2004'],['3.0D'],['-'],"['2,990  €']"
/msg/lv/transport/cars/bmw/525/anhfm.html,https://i.ss.lv/gallery/7/1321/330027/66005223.th2.jpg,"['Bmw', <br/>, '525']",['2012'],['2.0D'],['-'],"['13,290  €']"
/msg/lv/transport/cars/volvo/v90/cbbemi.html,https://i.ss.lv/gallery/7/1321/330027/66005249.th2.jpg,"['Volvo', <br/>, 'V90']",['2017'],['2.0D'],['-'],"['12,990  €']"
/msg/lv/transport/cars/bmw/x3/ccobjp.html,https://i.ss.lv/gallery/7/1321/330027/66005333.th2.jpg,"['Bmw', <br/>, 'X3']",['2009'],['2.0D'],['-'],"['6,390  €']"
/msg/lv/transport/cars/bmw/x3/bkkxke.html,https://i.ss.lv/gallery/7/1273/318013/63602518.th2.jpg,"['Bmw', <br/>, 'X3']",['2012'],['3.0D'],['-'],"['14,490  €']"
/msg/lv/transport/cars/porsche/cayenne/ccncnd.html,https://i.ss.lv/gallery/7/1305/326050/65209896.th2.jpg,"['Porsche', <br/>, 'Cayenne']",['2011'],['3.0D'],['-'],"['18,490  €']"
/msg/lv/transport/cars/porsche/cayenne/cemhkb.html,https://i.ss.lv/gallery/7/1256/313913/62782530.th2.jpg,"['Porsche', <br/>, 'Cayenne']",['2015'],['3.0D'],['-'],"['34,290  €']"
/msg/lv/transport/cars/porsche/cayenne/cbpede.html,https://i.ss.lv/gallery/7/1308/326860/65371826.th2.jpg,"['Porsche', <br/>, 'Cayenne']",['2015'],['4.2D'],['-'],"['38,490  €']"
/msg/lv/transport/cars/chrysler/300c/agclc.html,https://i.ss.lv/gallery/7/1308/326859/65371772.th2.jpg,"['Chrysler', <br/>, '300C']",['2007'],['3.0D'],['-'],"['4,690  €']"
/msg/lv/transport/cars/bmw/x5/cdpmhe.html,https://i.ss.lv/gallery/7/1265/316074/63214764.th2.jpg,"['Bmw', <br/>, 'X5']",['2005'],['3.0'],['-'],"['5,890  €']"
/msg/lv/transport/cars/bmw/x5/cdniic.html,https://i.ss.lv/gallery/7/1317/329210/65841934.th2.jpg,"['Bmw', <br/>, 'X5']",['2010'],['3.0D'],['-'],"['12,790  €']"
/msg/lv/transport/cars/bmw/x5/ccfelg.html,https://i.ss.lv/gallery/7/1308/326859/65371737.th2.jpg,"['Bmw', <br/>, 'X5']",['2014'],['3.0D'],['-'],"['24,290  €']"
/msg/lv/transport/cars/mercedes/c200/ccijoi.html,https://i.ss.lv/gallery/7/1308/326860/65371959.th2.jpg,"['Mercedes', <br/>, 'C200']",['2008'],['2.0D'],['-'],"['5,290  €']"
/msg/lv/transport/cars/volkswagen/jetta/lnfhb.html,https://i.ss.lv/gallery/7/1308/326861/65372057.th2.jpg,"['Volkswagen', <br/>, 'Jetta']",['2014'],['1.4'],['-'],"['5,390  €']"
/msg/lv/transport/cars/opel/mokka/cdcpel.html,https://i.ss.lv/gallery/7/1321/330180/66035906.th2.jpg,"['Opel', <br/>, 'Mokka']",['2014'],['1.7D'],['-'],"['10,590  €']"
/msg/lv/transport/cars/nissan/x-trail/bbpejh.html,https://i.ss.lv/gallery/7/1321/330180/66035931.th2.jpg,"['Nissan', <br/>, 'X-Trail']",['2015'],['1.6D'],['-'],"['12,590  €']"
/msg/lv/transport/cars/subaru/legacy/eijmh.html,https://i.ss.lv/gallery/7/1321/330180/66035954.th2.jpg,"['Subaru', <br/>, 'Legacy']",['2006'],['2.5'],['-'],"['3,990  €']"
/msg/lv/transport/cars/skoda/yeti/bombfi.html,https://i.ss.lv/gallery/7/1314/328356/65671077.th2.jpg,"['Skoda', <br/>, 'Yeti']",['2015'],['2.0D'],['-'],"['9,190  €']"
/msg/lv/transport/cars/audi/q7/ceedmi.html,https://i.ss.lv/gallery/7/1321/330027/66005301.th2.jpg,"['Audi', <br/>, 'Q7']",['2006'],['3.0D'],['-'],"['7,490  €']"
/msg/lv/transport/cars/audi/q7/ccjgdh.html,https://i.ss.lv/gallery/7/1314/328356/65671052.th2.jpg,"['Audi', <br/>, 'Q7']",['2010'],['3.0D'],['-'],"['14,790  €']"
/msg/lv/transport/cars/hyundai/i30/ccjfgd.html,https://i.ss.lv/gallery/7/1253/313166/62633011.th2.jpg,"['Hyundai', <br/>, 'i30']",['2014'],['1.6'],['-'],"['7,890  €']"
/msg/lv/transport/cars/toyota/verso/cbdnpj.html,https://i.ss.lv/gallery/7/1207/301687/60337356.th2.jpg,"['Toyota', <br/>, 'Verso']",['2010'],['2.0D'],['-'],"['4,500  €']"
/msg/lv/transport/cars/bmw/520/dgcei.html,https://i.ss.lv/gallery/7/1255/313724/62744671.th2.jpg,"['Bmw', <br/>, '520']",['2008'],['2.0D'],['-'],"['7,490  €']"
/msg/lv/transport/cars/toyota/verso/bmhxkj.html,https://i.ss.lv/gallery/7/1207/301688/60337487.th2.jpg,"['Toyota', <br/>, 'Verso']",['2010'],['2.0D'],['-'],"['4,500  €']"
/msg/lv/transport/cars/audi/a7/ccjmlg.html,https://i.ss.lv/gallery/7/1312/327974/65594626.th2.jpg,"['Audi', <br/>, 'A7']",['2021'],['3.0D'],['64 tūkst.'],"['53,900  €']"
/msg/lv/transport/cars/volkswagen/amarok/bopgfc.html,https://i.ss.lv/gallery/7/1316/328938/65787530.th2.jpg,"['Volkswagen', <br/>, 'Amarok']",['2011'],['2.0D'],['388 tūkst.'],"['13,790  €']"
/msg/lv/transport/cars/opel/zafira/bijffx.html,https://i.ss.lv/gallery/7/1322/330404/66080624.th2.jpg,"['Opel', <br/>, 'Zafira']",['2012'],['2.0D'],['-'],"['6,990  €']"
/msg/lv/transport/cars/audi/a6/bipfhh.html,https://i.ss.lv/gallery/7/1316/328774/65754632.th2.jpg,"['Audi', <br/>, 'A6']",['2012'],['3.0D'],['-'],"['11,890  €']"
/msg/lv/transport/cars/audi/a6/bkofbd.html,https://i.ss.lv/gallery/7/1314/328355/65670917.th2.jpg,"['Audi', <br/>, 'A6']",['2011'],['2.0D'],['-'],"['12,790  €']"
/msg/lv/transport/cars/audi/a6/bjghge.html,https://i.ss.lv/gallery/7/1319/329563/65912445.th2.jpg,"['Audi', <br/>, 'A6']",['2010'],['2.7D'],['-'],"['6,990  €']"
/msg/lv/transport/cars/audi/a6/binbpd.html,https://i.ss.lv/gallery/7/1320/329788/65957440.th2.jpg,"['Audi', <br/>, 'A6']",['2011'],['3.0D'],['-'],"['11,490  €']"
/msg/lv/transport/cars/audi/a6/binxnm.html,https://i.ss.lv/gallery/7/1320/329787/65957375.th2.jpg,"['Audi', <br/>, 'A6']",['2013'],['3.0D'],['-'],"['13,490  €']"
/msg/lv/transport/cars/audi/a6/bkgfod.html,https://i.ss.lv/gallery/7/1229/307023/61404434.th2.jpg,"['Audi', <br/>, 'A6']",['2015'],['3.0D'],['-'],"['20,690  €']"
/msg/lv/transport/cars/audi/a6/bldiej.html,https://i.ss.lv/gallery/7/1308/326860/65371910.th2.jpg,"['Audi', <br/>, 'A6']",['2009'],['3.0D'],['-'],"['6,990  €']"
/msg/lv/transport/cars/audi/a6/bkgpdg.html,https://i.ss.lv/gallery/7/1314/328355/65670954.th2.jpg,"['Audi', <br/>, 'A6']",['2012'],['3.0D'],['-'],"['11,790  €']"
/msg/lv/transport/cars/audi/a6/bkgoig.html,https://i.ss.lv/gallery/7/1309/327058/65411401.th2.jpg,"['Audi', <br/>, 'A6']",['2006'],['2.7D'],['-'],"['4,790  €']"
/msg/lv/transport/cars/audi/a6/biblhd.html,https://i.ss.lv/gallery/7/1322/330404/66080647.th2.jpg,"['Audi', <br/>, 'A6']",['2011'],['2.0D'],['-'],"['8,590  €']"
/msg/lv/transport/cars/bmw/530/cfipff.html,https://i.ss.lv/gallery/7/1290/322322/64464318.th2.jpg,"['Bmw', <br/>, '530']",['2023'],['2.0'],['12 tūkst.'],"['46,900  €']"
/msg/lv/transport/cars/opel/astra/aocli.html,https://i.ss.lv/gallery/7/1322/330404/66080671.th2.jpg,"['Opel', <br/>, 'Astra']",['2012'],['1.8D'],['-'],"['4,990  €']"
/msg/lv/transport/cars/electric-cars/cbmpke.html,https://i.ss.lv/gallery/7/1287/321667/64333210.th2.jpg,['Tesla'],['2019'],"[<span style=""color:#06c;"">E</span>]",['-'],"['20,600  €']"
/msg/lv/transport/cars/bmw/530/bixlgl.html,https://i.ss.lv/gallery/7/1301/325167/65033326.th2.jpg,"['Bmw', <br/>, '530']",['2010'],['3.0D'],['-'],"['13,790  €']"
/msg/lv/transport/cars/kia/sorento/biopgo.html,https://i.ss.lv/gallery/7/1315/328566/65713121.th2.jpg,"['Kia', <br/>, 'Sorento']",['2007'],['2.5D'],['-'],"['3,990  €']"
/msg/lv/transport/cars/bmw/218/cxfbkn.html,https://i.ss.lv/gallery/7/1315/328566/65713026.th2.jpg,"['Bmw', <br/>, '218']",['2015'],['2.0D'],['-'],"['9,390  €']"
/msg/lv/transport/cars/volvo/v60/cbnebi.html,https://i.ss.lv/gallery/7/1303/325724/65144797.th2.jpg,"['Volvo', <br/>, 'V60']",['2014'],['1.6D'],['-'],"['8,490  €']"
/msg/lv/transport/cars/opel/zafira/bibexn.html,https://i.ss.lv/gallery/7/1323/330599/66119717.th2.jpg,"['Opel', <br/>, 'Zafira']",['2006'],['1.9D'],['214 tūkst.'],['900  €']
/msg/lv/transport/cars/volvo/v60/cxxnbh.html,https://i.ss.lv/gallery/7/1309/327058/65411550.th2.jpg,"['Volvo', <br/>, 'V60']",['2015'],['2.0D'],['-'],"['9,290  €']"
/msg/lv/transport/cars/toyota/avensis/fbcie.html,https://i.ss.lv/gallery/7/1309/327058/65411571.th2.jpg,"['Toyota', <br/>, 'Avensis']",['2011'],['2.2D'],['-'],"['7,690  €']"
/msg/lv/transport/cars/volvo/s80/bjcclg.html,https://i.ss.lv/gallery/7/1257/314243/62848462.th2.jpg,"['Volvo', <br/>, 'S80']",['2007'],['2.4D'],['-'],"['4,990  €']"
/msg/lv/transport/cars/volvo/s80/ajlji.html,https://i.ss.lv/gallery/7/1301/325167/65033354.th2.jpg,"['Volvo', <br/>, 'S80']",['2010'],['2.4D'],['-'],"['6,890  €']"
/msg/lv/transport/cars/citroen/c4picasso/ccjkpo.html,https://i.ss.lv/gallery/7/1301/325167/65033293.th2.jpg,"['Citroen', <br/>, 'C4 Picasso']",['2014'],['2.0D'],['-'],"['11,290  €']"
/msg/lv/transport/cars/bmw/318/ekkkk.html,https://i.ss.lv/gallery/7/1309/327058/65411497.th2.jpg,"['Bmw', <br/>, '318']",['2010'],['2.0D'],['-'],"['7,790  €']"
/msg/lv/transport/cars/ford/focus/jcbjk.html,https://i.ss.lv/gallery/7/1309/327058/65411526.th2.jpg,"['Ford', <br/>, 'Focus']",['2017'],['1.0'],['-'],"['7,200  €']"
/msg/lv/transport/cars/dodge/ram/anxmk.html,https://i.ss.lv/gallery/7/1322/330460/66091850.th2.jpg,"['Dodge', <br/>, 'RAM']",['2013'],['5.7'],['-'],"['28,990  €']"
/msg/lv/transport/cars/volkswagen/golf-7/cdhgbx.html,https://i.ss.lv/gallery/7/1292/322806/64561043.th2.jpg,"['Volkswagen', <br/>, 'Golf 7']",['2018'],['1.4'],['168 tūkst.'],"['10,000  €']"
/msg/lv/transport/cars/audi/a4/bipejl.html,https://i.ss.lv/gallery/7/1318/329324/65864741.th2.jpg,"['Audi', <br/>, 'A4']",['2014'],['2.0D'],['-'],"['9,890  €']"
/msg/lv/transport/cars/audi/a4/beiegx.html,https://i.ss.lv/gallery/7/1289/322178/64435452.th2.jpg,"['Audi', <br/>, 'A4']",['2005'],['3.0D'],['-'],"['4,690  €']"
/msg/lv/transport/cars/audi/a4/bjdmff.html,https://i.ss.lv/gallery/7/1313/328060/65611980.th2.jpg,"['Audi', <br/>, 'A4']",['2008'],['3.0D'],['353 tūkst.'],"['7,190  €']"
/msg/lv/transport/cars/audi/a4/bidxdk.html,https://i.ss.lv/gallery/7/1322/330460/66091878.th2.jpg,"['Audi', <br/>, 'A4']",['2016'],['2.0D'],['-'],"['13,590  €']"
/msg/lv/transport/cars/audi/a5/bpbflm.html,https://i.ss.lv/gallery/7/1301/325173/65034567.th2.jpg,"['Audi', <br/>, 'A5']",['2007'],['3.0D'],['-'],"['7,290  €']"
/msg/lv/transport/cars/audi/a5/cdohlo.html,https://i.ss.lv/gallery/7/1321/330027/66005270.th2.jpg,"['Audi', <br/>, 'A5']",['2007'],['3.0D'],['-'],"['8,790  €']"
/msg/lv/transport/cars/audi/a5/cexbdj.html,https://i.ss.lv/gallery/7/1322/330460/66091928.th2.jpg,"['Audi', <br/>, 'A5']",['2011'],['2.7D'],['-'],"['10,590  €']"
/msg/lv/transport/cars/bmw/730/hbmdb.html,https://i.ss.lv/gallery/7/1322/330460/66091954.th2.jpg,"['Bmw', <br/>, '730']",['2005'],['3.0D'],['-'],"['5,490  €']"
/msg/lv/transport/cars/mercedes/s350/fpmml.html,https://i.ss.lv/gallery/7/1305/326050/65209852.th2.jpg,"['Mercedes', <br/>, 'S350']",['2014'],['3.0D'],['-'],"['29,490  €']"
/msg/lv/transport/cars/mercedes/s350/cdhoge.html,https://i.ss.lv/gallery/7/1315/328711/65742006.th2.jpg,"['Mercedes', <br/>, 'S350']",['2010'],['3.0D'],['-'],"['12,790  €']"
/msg/lv/transport/cars/bmw/420/cdepcd.html,https://i.ss.lv/gallery/7/1315/328710/65741964.th2.jpg,"['Bmw', <br/>, '420']",['2021'],['2.0D'],['-'],"['42,990  €']"
/msg/lv/transport/cars/volvo/v70/cfhpdn.html,https://i.ss.lv/gallery/7/1284/320934/64186712.th2.jpg,[<b>Volvo<br/>V70</b>],[<b>2009</b>],[<b>2.4D</b>],"[<b>320</b>, ' tūkst.']","[<b>5,450</b>, '  €']"
/msg/lv/transport/cars/honda/civic/ffnpx.html,https://i.ss.lv/gallery/7/1294/323484/64696664.th2.jpg,"['Honda', <br/>, 'Civic']",['2009'],['2.2D'],['-'],"['3,100  €']"
/msg/lv/transport/cars/mercedes/a180/bomnjp.html,https://i.ss.lv/gallery/7/1319/329703/65940425.th2.jpg,"['Mercedes', <br/>, 'A180']",['2013'],['1.6D'],['202 tūkst.'],"['8,270  €']"
/msg/lv/transport/cars/peugeot/3008/ceipke.html,https://i.ss.lv/gallery/7/1254/313258/62651546.th2.jpg,"['Peugeot', <br/>, '3008']",['2017'],['1.6D'],['-'],"['13,990  €']"
/msg/lv/transport/cars/ford/focus/bboxik.html,https://i.ss.lv/gallery/7/1323/330594/66118609.th2.jpg,"['Ford', <br/>, 'Focus']",['2016'],['1.5'],['126 tūkst.'],"['7,650  €']"
/msg/lv/transport/cars/renault/captur/cxomce.html,https://i.ss.lv/gallery/7/1317/329016/65803023.th2.jpg,"['Renault', <br/>, 'Captur']",['2014'],['1.5D'],['-'],"['6,450  €']"
/msg/lv/transport/cars/renault/espace/befmb.html,https://i.ss.lv/gallery/7/1269/317223/63444419.th2.jpg,"['Renault', <br/>, 'Espace']",['2018'],['1.6D'],['-'],"['14,490  €']"
/msg/lv/transport/cars/bmw/530/cddlpx.html,https://i.ss.lv/gallery/7/1316/328953/65790503.th2.jpg,"['Bmw', <br/>, '530']",['2007'],['3.0D'],['390 tūkst.'],"['4,100  €']"
/msg/lv/transport/cars/bmw/420/cblchf.html,https://i.ss.lv/gallery/7/1210/302273/60454540.th2.jpg,"['Bmw', <br/>, '420']",['2018'],['2.0D'],['-'],"['21,800  €']"
/msg/lv/transport/cars/renault/talisman/cxkpjj.html,https://i.ss.lv/gallery/7/1300/324968/64993542.th2.jpg,"['Renault', <br/>, 'Talisman']",['2020'],['2.0D'],['-'],"['14,490  €']"
/msg/lv/transport/cars/peugeot/3008/ceceej.html,https://i.ss.lv/gallery/7/1248/311982/62396237.th2.jpg,"['Peugeot', <br/>, '3008']",['2017'],['1.2'],['-'],"['12,290  €']"
